구분,학수번호,교과목명,학년,학기,필수선수,권장선수,실험실습,세부전공,학점,시간,전공역량,대학,학과,개설학과,내용,메모,개설횟수
전공선택,KHPM213,보건의료조직관리론,2,1.0,,,,,3,3,보건의료조직관리 및 운영 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM215,보건의료정보관리학,2,1.0,,,,,3,3,보건의료조직관리 및 운영 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM216,구강보건학,2,2.0,,,,,3,3,보건산업 이해와 관리 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM218,의료회계및원가관리,2,2.0,,,,,3,3,보건의료조직관리 및 운영 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,1
전공선택,KHPM219,치아와건강,2,1.0,,,,,3,3,보건산업 이해와 관리 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM221,인간과생명,1,2.0,,,,,3,3,보건정책 관리의 기초자질 (기초역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM223,보건의료전산학,2,1.0,,,,,3,3,보건산업 이해와 관리 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM225,보건데이터분석R기초,2,1.0,,,,,3,3,보건정책 관리방법론 (융합역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM226,보건인구학,2,2.0,,,,,3,3,국제보건 리더쉽 (글로벌역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM228,보건데이터코딩파이선기초,2,2.0,,,,,3,3,보건정책 관리방법론 (융합역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,1
전공선택,KHPM302,보건학조사및연구방법,3,2.0,,,,,3,3,보건정책 관리방법론 (융합역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,1
전공선택,KHPM303,사회역학개론,3,1.0,,,,,3,3,보건정책 관리방법론 (융합역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM304,보건정책변동론,3,2.0,,,,,3,3,"정책과 프로그램 계획, 실행, 평가 (창의역량)",보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM306,건강형평성연구,3,2.0,,,,,3,3,소통 및 협력 (소통 역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,1
전공선택,KHPM308,보건데이터베이스,3,2.0,,,,,3,3,보건산업 이해와 관리 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,1
전공선택,KHPM309,보건경제학,3,1.0,,,,,3,3,보건정책 관리방법론 (융합역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,1
전공선택,KHPM311,의료재무관리,3,1.0,,,,,3,3,보건의료조직관리 및 운영 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM313,보건의료서비스질관리,3,1.0,,,,,3,3,보건의료조직관리 및 운영 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM316,보건의료BI,3,2.0,,,,,3,3,보건산업 이해와 관리 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM318,환경과건강,3,2.0,,,,,3,3,보건정책 관리의 기초자질 (기초역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,1
전공선택,KHPM319,건강증진학,3,1.0,,,,,3,3,"정책과 프로그램 계획, 실행, 평가 (창의역량)",보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM322,보건의료인적자원관리,3,2.0,,,,,3,3,보건의료조직관리 및 운영 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,1
전공선택,KHPM323,비교의료제도론,3,2.0,,,,,3,3,보건의료조직관리 및 운영 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM324,현대인의만성질환,3,2.0,,,,,3,3,"정책과 프로그램 계획, 실행, 평가 (창의역량)",보건과학대학,보건정책관리학부,보건정책관리학부,,,1
전공선택,KHPM326,지속가능발전과환경,3,2.0,,,,,3,3,국제보건 리더쉽 (글로벌역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM327,보건정책학,3,1.0,,,,,3,3,"정책과 프로그램 계획, 실행, 평가 (창의역량)",보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM332,국제보건거버넌스,3,2.0,,,,,3,3,국제보건 리더쉽 (글로벌역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM403,역학과정책,4,1.0,,,,,3,3,보건정책 관리방법론 (융합역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM404,국제보건사례연구,4,2.0,,,,,3,3,국제보건 리더쉽 (글로벌역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,1
전공선택,KHPM408,보건의료전략경영론,4,2.0,,,,,3,3,보건의료조직관리 및 운영 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,1
전공선택,KHPM409,헬스커뮤니케이션,4,1.0,,,,,3,3,소통 및 협력 (소통 역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM410,보건의료데이터사이언스,4,2.0,,,,,3,3,보건정책 관리방법론 (융합역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,1
전공선택,KHPM411,보건의료마케팅론,4,1.0,,,,,3,3,소통 및 협력 (소통 역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM412,지역사회건강증진실습,4,2.0,,,,,3,3,"정책과 프로그램 계획, 실행, 평가 (창의역량)",보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM413,유헬스케어,4,1.0,,,,,3,3,보건산업 이해와 관리 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM414,보건의료관계법규,4,2.0,,,,,3,3,"정책과 프로그램 계획, 실행, 평가 (창의역량)",보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM417,보건산업론,4,1.0,,,,,3,3,보건산업 이해와 관리 (리더역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM421,보건프로그램계획및평가,4,1.0,,,,,3,3,"정책과 프로그램 계획, 실행, 평가 (창의역량)",보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM422,보건정책관리학캡스톤,4,2.0,,,,,3,3,보건정책 관리방법론 (융합역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM423,보건정책분석및평가,4,1.0,,,,,3,3,"정책과 프로그램 계획, 실행, 평가 (창의역량)",보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM424,사회정책과건강,4,2.0,,,,,3,3,"정책과 프로그램 계획, 실행, 평가 (창의역량)",보건과학대학,보건정책관리학부,보건정책관리학부,,,1
전공선택,KHPM427,보건의료전문가양성실습,4,1.0,,,,,3,3,보건정책 관리의 기초자질 (기초역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
전공선택,KHPM428,만성병역학,4,2.0,,,,,3,3,보건정책 관리방법론 (융합역량),보건과학대학,보건정책관리학부,보건정책관리학부,,,0
